Start_Date,End_Date,Pay_Plan_Type,Pay_Plan,Pay_Plan_Level,Biweekly_Pay_Rate,Hourly_Pay_Rate
04/01/2018,03/30/2019,Excluded,MCL 24,2,"4,017.49",
04/01/2018,03/30/2019,Excluded,MCL 24,3,"4,055.77",
04/01/2018,03/30/2019,Excluded,MCL 24,4,"4,094.08",
04/01/2018,03/30/2019,Excluded,MCL 26,80,"3,464.07",
04/01/2018,03/30/2019,Excluded,MCL 26,81,"3,505.97",
04/01/2018,03/30/2019,Excluded,MCL 26,82,"3,547.88",
04/01/2018,03/30/2019,Excluded,MCL 26,83,"3,589.80",
04/01/2018,03/30/2019,Excluded,MCL 26,84,"3,631.68",
04/01/2018,03/30/2019,Excluded,MCL 26,85,"3,673.59",
04/01/2018,03/30/2019,Excluded,MCL 26,86,"3,715.47",
04/01/2018,03/30/2019,Excluded,MCL 26,87,"3,757.39",
04/01/2018,03/30/2019,Excluded,MCL 26,88,"3,799.30",
04/01/2018,03/30/2019,Excluded,MCL 26,89,"3,841.23",
04/01/2018,03/30/2019,Excluded,MCL 26,90,"3,883.14",
04/01/2018,03/30/2019,Excluded,MCL 26,91,"3,925.03",
04/01/2018,03/30/2019,Excluded,MCL 26,92,"3,966.94",
04/01/2018,03/30/2019,Excluded,MCL 26,93,"4,008.85",
04/01/2018,03/30/2019,Excluded,MCL 26,94,"4,050.74",
04/01/2018,03/30/2019,Excluded,MCL 26,95,"4,092.65",
